question,tag
পোস্টাল ভোট বিডি অ্যাপে যাচাইকরণ প্রক্রিয়াধীন থাকলে আমার কী করা উচিত?,verification_in_progress_wait
পোস্টাল ভোট বিডি অ্যাপে যাচাইকরণ প্রক্রিয়া কতক্ষণ সময় নেয়?,verification_time
পোস্টাল ভোট বিডি অ্যাপে ভিডিও দেখা শেষ হলে কি হবে?,video_end_next_step
পোস্টাল ভোট বিডি অ্যাপে ভিডিও টিউটোরিয়াল দেখা কেন প্রয়োজন?,video_tutorial_why
পোস্টাল ভোট বিডি অ্যাপে ভোট ট্র্যাকিং কী?,vote_tracking_definition
"স্থায়ী ঠিকানায় ভোটার হয়েছিলাম, এখন বর্তমান ঠিকানার ভোটার হতে চাই, করণীয় কি?",voter_area_change
"ভোটার স্থানান্তরের আবেদন করেছিলাম, অনুমোদন হয়েছে কিন্তু তথ্য পরিবর্তন হয়নি। কি করণীয়?",voter_area_change_not_reflected
"ভোটার স্থানান্তরের আবেদন চলমান রয়েছে, এমতাবস্থায় সংশোধনের আবেদন করা যাবে কি?",voter_area_change_ongoing
ভোটার এলাকা পরিবর্তনের আবেদন কি অনলাইনে করা যাবে?,voter_area_change_online
"ঠিকানা পরিবর্তনের আবেদনে পূর্বের ভোটার এলাকার তথ্য প্রয়োজন, কিভাবে পাবো? আমার ভোটার এলাকার নাম, নম্বর ও ভোটার নম্বর কিভাবে পাবো?",voter_area_query
"আমার জাতীয় পরিচয়পত্রের অংশবিশেষ পুড়ে গেছে/ পোকায় খেয়েছে, রিইস্যুর জন্য জিডি করতে হবে?",voter_card_damaged
আমি হালনাগাদে ভোটার হিসেবে রেজিষ্ট্রেশন করতে পারিনি। এখন কিভাবে নতুন ভোটার হব?,voter_halnagad_registration_not_done
"ভোটার স্থানান্তর করেছি, রি ইস্যুর জন্য করণীয় কি?",voter_migration_done_now_what_to_do_for_reissue
"ভোটার স্লীপ হারিয়ে গেছে, ভোটার তালিকায় খুঁজে পাওয়া যাচ্ছে না, তবে আমি ছবি তুলেছি। কিভাবে কার্ড উত্তোলন করবো?",voter_slip_lost_how_to_get_new_card
"আমার নিবন্ধন স্লিপ অথবা এনআইডি কার্ডটি হারিয়ে গেছে, এনআইডি কার্ড পাবো কীভাবে?",voter_slip_lost_how_to_get_nid
পোস্টাল ভোট দেওয়ার সময় কী সাবধানতা নিতে হবে?,voting_precautions
ভিপিএন ব্যবহার করলে পোস্টাল বিডি অ্যাপে কাজ করবে?,vpn_not_allowed
"সংশোধনের আবেদন বাতিল করতে চাই, কিভাবে?",way_to_cancel_correction_application
পোস্টাল ভোট বিডি অ্যাপে রেজিষ্ট্রেশনের সময় দুর্বল পাসওয়ার্ড ব্যবহার করলে কি ঝুঁকি আছে?,weak_password_risk
পোস্টাল ভোট বিডি অ্যাপ ব্যবহারে কখন আমার সহায়তা নেওয়া উচিত?,when_to_seek_help
এনআইডি কার্ড করার জন্য কি দ্বৈত নাগরিকত্ব প্রয়োজন হয়?,whether_nid_card_required_for_dual_citizenship
দ্বৈত নাগরিকত্ব সনদ বিষয়ে কার সাথে যোগাযোগ করা যেতে পারে?,whom_to_communicate_for_dual_citizenship_certificate
নতুন ভোটার হতে চাই?,wish_to_create_nid_smart_card_new
আমি জাতীয় পরিচয়পত্র করতে চাই?,wish_to_create_nid_smart_card_new
নতুন এনআইডি কার্ড করতে করণীয় কি?,wish_to_create_nid_smart_card_new
নতুন ভোটার নিবন্ধন করতে কোন অফিসে যেতে হবে এবং অফিসের ঠিকানা/সময় কী?,wish_to_create_nid_smart_card_new_followup_a
নতুন ভোটার নিবন্ধন করতে অফিসে যাওয়ার সময় কোন কোন কাগজপত্র সঙ্গে নিতে হবে?,wish_to_create_nid_smart_card_new_followup_b
নতুন ভোটার নিবন্ধনের জন্য প্রয়োজনীয় কাগজপত্রের মূল কপি নাকি ফটোকপি লাগবে?,wish_to_create_nid_smart_card_new_followup_c
নতুন ভোটার নিবন্ধনের জন্য প্রয়োজনীয় কাগজপত্রের মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,wish_to_create_nid_smart_card_new_followup_d
নতুন ভোটার নিবন্ধনের পরে পরবর্তী ধাপে কী করতে হবে?,wish_to_create_nid_smart_card_new_followup_d
নতুন ভোটার নিবন্ধন কি অনলাইনে করা যাবে নাকি সরাসরি অফিসে যেতে হবে?,wish_to_create_nid_smart_card_new_followup_e
নতুন ভোটার নিবন্ধন প্রক্রিয়াটি সম্পন্ন হতে সাধারণত কতদিন সময় লাগে?,wish_to_create_nid_smart_card_new_followup_f
নতুন ভোটার নিবন্ধন করতে কোনো ফি লাগলে কত এবং কীভাবে দিতে হবে?,wish_to_create_nid_smart_card_new_followup_g
ভুল ঠিকানা দিয়ে পোস্টাল ভোট বিডি অ্যাপে রেজিস্ট্রেশন করলে কি হবে?,wrong_address_consequence
পোস্টাল ভোট বিডি অ্যাপে বারবার ভুল তথ্য দিলে কি হতে পারে?,wrong_info_penalty
"অনলাইনে আবেদন করার পর দেখছি তথ্যে ভুল হয়েছে, সংশোধন করতে পারছি না, কি করবো?",wrong_information_in_online_application_what_to_do
পোস্টাল ভোট বিডি অ্যাপে মোবাইল নম্বর ভুল দিলে কি হবে?,wrong_mobile_number_consequence
রেজিস্ট্রেশন করা সময় পোস্টাল ভোট বিডি অ্যাপে ভুল OTP দিলে কি হবে?,wrong_otp_registration
"অনলাইনে লগইন করতে গেলে ""ভুল পাসওয়ার্ড"" মেসেজ দেখায়, কি করণীয়?",wrong_password_in_registration
"এনআইডি Portal-এ লগইনের চেষ্টা করছি বারবার ভুল পাসওয়ার্ড দেখাচ্ছে, কি করবো?",wrong_password_in_registration
"ভুল করে জীবিত পিতা/মাতা/স্বামী/স্ত্রীর নামের পূর্বে মৃত এসেছে, করণীয় কি?",wrongly_dead_declared
ভুলক্রমে পিতা/স্বামী/মাতাকে মৃত হিসেবে উল্লেখ করা হলে সংশোধনের জন্য কি কি সনদ দাখিল করতে হবে?,wrongly_dead_declared
